origin_source_name,origin_entity_id,tamr_id,Credentials,HCPCS_CODE,HCPCS_DESCRIPTION,GroupNPI,NPPES_Entity_Type,NPPES_NPI,TaxID,VendorName,Vendor_Street_Address,Provider_First_Name,Provider_Last_Name,Provider_Full_Name,VendorState,VendorZip,Provider_Street_Address_Line1,Provider_Street_Address_Line2,Provider_Type,Provider_Mailing_State,Provider_Mailing_Postal_Code,Provider_Mailing_City,Provider_Gender,Provider_Taxonomy_Code,Provider_Speciality_Type,NPPES_Provider_Organization_Name,Enrollment Status Effective Date,Payment,Last Update Date,VendorCity,Provider_Practice_Location_Address,Provider_Practice_Location_City_State,Networks,NPPES_Reference_NPI,NPPES_Reference_Entity_Type,NPPES_Reference_Provider_Last_Name,NPPES_Reference_Provider_First_Name,Provider Enumeration Date,NPPES_Reference_Mailing_Address,NPPES_Reference_Mailing_City,NPPES_Reference_Mailing_Postal_Code,NPPES_Practice_Location_Address,NPPES_Practice_Location_City,NPPES_Practice_Location_Postal_Code,NPPES_Practice_Location_State,NPPES_Reference_Mailing_State,NPPES_Provider_Enumeration_Date,NPPES_Last_Updated_Date,NPPES_Deactivated_Date,NPPES_Provider_Gender_Code,NPPES_Provider_Taxonomy_Code
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,292.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,413.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,400.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,321.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,557.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,460.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,513.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,420.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,324.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,570.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,480.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,416.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,269.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,555.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,330.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,294.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,386.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,560.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,443.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,416.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,571.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,340.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,567.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,445.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,465.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,586.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,410.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,442.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,416.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,496.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,306.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,553.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,567.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,474.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,494.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,573.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,591.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,331.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,431.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,383.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,265.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,342.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,598.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,342.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,522.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,287.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,363.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,523.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,254.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,322.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,454.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,268.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,510.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,405.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,563.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,339.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,546.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,324.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,373.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,F0002,Behavioral health screening to determine eligibility for admission to treatment program,014531B,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,05/08/08,581.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
